id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1026578944557193971,Condo in Khet Bang Kapi · ★New · 1 bedroom · 2 beds · 1 bath,136217891,Santi,,Bang Kapi,13.75972470776625,100.61743218451738,Entire home/apt,979,2,0,,,1,201,0,
1024635760204558343,Rental unit in Watthana · ★New · 1 bedroom · 1 bed · 1 bath,359746382,Saucy,,Vadhana,13.7323291163466,100.5818407848715,Entire home/apt,4764,2,2,2023-12-26,1.62,11,40,2,
1026586557572135999,Rental unit in Khet Sathon · ★4.33 · 2 bedrooms · 2 beds · 2 baths,235135484,Shin,,Sathon,13.70998,100.51974,Entire home/apt,3100,1,3,2023-12-10,3,37,57,3,
1026590226490039806,Rental unit in Khet Phra Khanong · ★New · 1 bedroom · 1 bed · 1 bath,52161947,Noons,,Phra Khanong,13.691838206862116,100.61227218421025,Entire home/apt,1680,1,1,2023-11-26,1,131,341,1,
1025677463283669837,Rental unit in Watthana · ★New · 1 bedroom · 1 bed · 1.5 baths,61870231,Qingruo,,Vadhana,13.7354119,100.5674341,Entire home/apt,1403,5,0,,,1,118,0,
1025679347963035607,Rental unit in Khet Phra Khanong · ★New · 1 bedroom · 1 bed · 1 bath,502914284,Mimi,,Phra Khanong,13.704759238805604,100.6026233792236,Entire home/apt,1252,14,0,,,119,307,0,
1025688706819874089,Rental unit in Khet Phra Khanong · ★New · 1 bedroom · 1 bed · 1 bath,506075785,Jojo,,Phra Khanong,13.704630582140215,100.60255282414106,Entire home/apt,1252,14,0,,,114,307,0,
1024712974303345768,Rental unit in Watthana · ★New · 2 bedrooms · 2 beds · 2.5 baths,546361166,Chiara,,Vadhana,13.74378347456567,100.56198347767145,Entire home/apt,5504,1,0,,,2,263,0,
1025692992474866668,Rental unit in Khet Phra Khanong · ★New · 1 bedroom · 1 bed · 1 bath,506075785,Jojo,,Phra Khanong,13.704441160431431,100.60420940089207,Entire home/apt,1249,14,0,,,114,307,0,
1026616651870619511,Rental unit in Watthana · ★New · 1 bedroom · 1 bed · 9.5 baths,348711842,Thaya,,Vadhana,13.743087669677344,100.563777445795,Private room,32000,1,0,,,1,269,0,
1024720706610605997,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,509257406,Wanfah,,Khlong Toei,13.73523889845386,100.55788372171946,Entire home/apt,1900,3,1,2023-12-11,1,39,263,1,
1026664293260044961,Rental unit in Khet Bang Kho Laem · ★New · 1 bedroom · 1 bed · 1.5 baths,205008955,Moon,,Bang Kho laen,13.701741668683932,100.51687684667844,Entire home/apt,750,28,0,,,33,235,0,
1025700775519153616,Rental unit in Khet Sathon · ★4.50 · 1 bedroom · 1 bed · 1 bath,1927968,Evan,,Sathon,13.720806803384582,100.54650804722135,Entire home/apt,800,1,6,2023-12-06,4.74,49,344,6,
1025705489052676694,Rental unit in Khet Khlong Toei · ★New · 3 bedrooms · 3 beds · 3.5 baths,8160671,Titawat,,Khlong Toei,13.7215822,100.5728776,Entire home/apt,4800,1,0,,,3,213,0,
1025716232622210391,Rental unit in Khet Sathon · ★New · 1 bedroom · 1 bed · 1 bath,1927968,Evan,,Sathon,13.7209892,100.5466207,Entire home/apt,800,1,2,2023-11-25,1.71,49,352,2,
1025750130423809632,Rental unit in Khet Khlong Toei · ★4.33 · 2 bedrooms · 2 beds · 1.5 baths,27721148,Lily,,Khlong Toei,13.7365373,100.5570337,Entire home/apt,3057,1,3,2023-12-15,3,39,71,3,
1025776743066785466,Rental unit in Khet Khlong Toei · ★New · 2 bedrooms · 2 beds · 1.5 baths,27721148,Lily,,Khlong Toei,13.7365373,100.5570337,Entire home/apt,2857,1,1,2023-12-14,1,39,52,1,
1025811101642863764,Rental unit in Krung Thep Maha Nakhon · ★New · 1 bedroom · 1 bed · 1 bath,521694671,Michael,,Din Daeng,13.75733,100.56473,Entire home/apt,1407,2,1,2023-12-01,1,7,193,1,
1025811235929444730,Condo in Watthana · ★New · 1 bedroom · 2 beds · 1 bath,4385665,Yefeng,,Vadhana,13.73782932466133,100.56727017380143,Entire home/apt,3331,3,1,2023-12-04,1,22,78,1,
1024749150397973056,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,546361166,Chiara,,Vadhana,13.736455771908188,100.5855342071438,Entire home/apt,2378,1,1,2023-11-18,0.75,2,251,1,
1024831567442160035,Rental unit in Watthana · ★New · 2 bedrooms · 2 beds · 1 bath,153793,Pemika,,Vadhana,13.74465439412903,100.55530106290638,Entire home/apt,2200,2,2,2023-12-13,2,13,84,2,
1025821650107132199,Rental unit in Watthana · ★New · 1 bedroom · 1 bed · 1 bath,506075785,Jojo,,Vadhana,13.739675093158933,100.5888677123197,Entire home/apt,968,28,0,,,114,294,0,
1026664481784261188,Condo in Bangkok · ★New · 1 bedroom · 1 bath,276781399,Tarnita,,Yan na wa,13.717960323386725,100.55084453592244,Entire home/apt,960,90,0,,,1,364,0,
1024837115417084865,Rental unit in Khet Bang Kapi · ★New · 1 bedroom · 1 bed · 1 bath,402093105,Hi Gravity,,Bang Kapi,13.74867,100.60498,Entire home/apt,1044,20,0,,,204,326,0,
1024862816600795560,Rental unit in Khet Bang Kapi · ★New · 1 bedroom · 1 bed · 1 bath,402093105,Hi Gravity,,Bang Kapi,13.749731503066482,100.60707551767314,Entire home/apt,1044,20,0,,,204,326,0,
1024870714838111776,Rental unit in Khet Phra Khanong · ★New · 1 bedroom · 1 bed · 1 bath,402093105,Hi Gravity,,Phra Khanong,13.70411,100.60381,Entire home/apt,1249,14,0,,,204,307,0,
1024877170322013437,Rental unit in Khet Phra Khanong · ★New · 1 bedroom · 1 bed · 1 bath,402093105,Hi Gravity,,Phra Khanong,13.70584,100.60459,Entire home/apt,1249,14,0,,,204,307,0,
1025826691962330236,Rental unit in Watthana · ★New · 1 bedroom · 1 bed · 1 bath,506075785,Jojo,,Vadhana,13.73887,100.59079,Entire home/apt,968,28,0,,,114,294,0,
1024889385339028139,Condo in Khet Bang Sue · ★New · 1 bedroom · 1 bed · 1 private bath,515285676,อภัสนันท์,,Bang Sue,13.82848649126953,100.52752904418028,Private room,520,28,0,,,10,251,0,
1028893582919644685,Rental unit in Khet Ratchathewi · ★5.0 · 1 bedroom · 1 bed · 1 bath,129986395,Ed,,Ratchathewi,13.757573838132974,100.53807829760298,Entire home/apt,2250,1,5,2023-12-26,5,14,257,5,
1026688604318515498,Rental unit in Watthana · ★5.0 · 3 bedrooms · 4 beds · 3 baths,540880828,Nisorn,,Vadhana,13.7335426,100.5768676,Entire home/apt,2411,3,3,2023-12-10,3,1,172,3,
1028955775609085822,Rental unit in Khet Ratchathewi · ★5.0 · 1 bedroom · 1 bed · 1 bath,54813664,Best,,Ratchathewi,13.757448991638014,100.53996083315154,Entire home/apt,3063,2,4,2023-12-19,4,5,142,4,
1026703099214382261,Condo in Khet Bang Na · ★New · 1 bedroom · 1 bed · 1 bath,485440159,Unique,,Bang Na,13.6765499,100.593868,Entire home/apt,1000,28,0,,,2,83,0,
1029016914379009774,Rental unit in Ratchathewi · ★5.0 · 1 bedroom · 1 bed · 1 private bath,545379219,Wang,,Ratchathewi,13.756564340261539,100.53801104953588,Private room,2192,3,3,2023-12-19,2.65,4,72,3,
1026759243968461695,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,512617006,Tchl,,Khlong Toei,13.71118,100.59437,Entire home/apt,1050,7,0,,,29,236,0,
1026792802639317400,Condo in Khet Phaya Thai · ★New · 2 bedrooms · 2 beds · 2 baths,109289800,Monsicha,,Phaya Thai,13.791560577461315,100.55485801814925,Entire home/apt,1806,4,2,2023-12-20,2,1,145,2,
1025855479200119091,Condo in Khet Khlong San · ★New · 11 bedrooms · 11 beds · 14 baths,102307395,Vatcharasak,,Khlong San,13.71203,100.50038,Private room,34286,2,1,2023-12-03,1,1,79,1,
1025900645261496055,Rental unit in Watthana · ★New · 1 bedroom · 1 bed · 1 bath,359746382,Saucy,,Vadhana,13.73364,100.58224,Entire home/apt,4869,2,2,2023-12-03,2,11,39,2,
1025903699800798996,Rental unit in Khet Sathon · ★New · 1 bedroom · 1 bed · 1 bath,1927968,Evan,,Sathon,13.720817226052134,100.54649195396726,Entire home/apt,720,1,0,,,49,300,0,
1026008135883595592,Rental unit in Khet Bang Kapi · ★New · 2 bedrooms · 2 beds · 2 baths,546784632,Thanansinee,,Bang Kapi,13.753183909185084,100.63199905253634,Private room,22400,1,0,,,1,269,0,
1029158878569431890,Home in Watthana · ★New · 2 bedrooms · 4 beds · 1.5 baths,11412655,Ant,,Vadhana,13.735336539699006,100.58455385018634,Entire home/apt,3786,1,0,,,14,29,0,
1026149066855434406,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1.5 baths,509257406,Wanfah,,Khlong Toei,13.73643533678641,100.55662583282303,Entire home/apt,1900,3,1,2023-12-04,1,39,266,1,
1029167464091544418,Rental unit in Khet Ratchathewi · ★New · 1 bedroom · 2 beds · 1 bath,109916180,建新,,Ratchathewi,13.7502131,100.5554986,Entire home/apt,865,28,0,,,1,329,0,
1026289197336865638,Rental unit in Khet Sathon · ★New · 3 bedrooms · 3 beds · 2 baths,106332522,Wachi,,Sathon,13.71992,100.54317,Entire home/apt,1104,1,0,,,1,238,0,
1026873398278099698,Rental unit in Watthana · ★3.67 · 1 bedroom · 1 bed · 1 bath,501920630,LeFoyer,,Vadhana,13.742856081093688,100.55712795181174,Entire home/apt,2059,5,3,2023-12-11,3,79,231,3,
1026891537528175698,Home in Khet Prawet · ★New · 6 bedrooms · 6 beds · 6 baths,351309638,Arisarawal,,Pra Wet,13.721753,100.6511341,Entire home/apt,36400,1,0,,,9,260,0,
1029269812097424882,Tiny home in Khet Prawet · ★New · 1 bedroom · 1 bed · 1 bath,503520069,Lin Lin,,Pra Wet,13.718375235687304,100.65817525115747,Private room,851,1,0,,,7,365,0,
1026402021628817973,Rental unit in Watthana · ★New · 1 bedroom · 1 bed · 1.5 baths,155715811,Chanon,,Vadhana,13.72745501491119,100.58724666427918,Private room,3040,2,0,,,4,167,0,
1029279461190316743,Hotel in Khet Min Buri · ★New · 1 bedroom · 2 beds · 1 bath,526453745,The Ram,,Min Buri,13.793380065867167,100.71193745880733,Private room,868,1,0,,,2,339,0,
1026439297848404145,Home in Sai Mai · ★New · 1 bedroom · 1 bed · 1 bath,546883482,Boonlor,,Bang Khen,13.858909755780223,100.63740715229505,Private room,632,7,0,,,1,359,0,
1027071353406402079,Home in Watthana · ★New · 1 bedroom · 1 bed · 1 bath,8606614,Aga,,Vadhana,13.736702636925012,100.5804803576057,Private room,3400,1,1,2023-11-22,0.86,1,270,1,
1029287674611852784,Hotel in Khet Min Buri · ★New · 1 bedroom · 2 beds · 1 bath,526453745,The Ram,,Min Buri,13.794258272957327,100.71198707472182,Private room,992,1,0,,,2,339,0,
1027087363677022863,Rental unit in Khet Khlong Toei · ★New · 2 bedrooms · 2 beds · 1.5 baths,27721148,Lily,,Khlong Toei,13.7365373,100.5570337,Entire home/apt,2347,1,2,2023-12-09,1.87,39,60,2,
1026445686530933531,Home in Khet Khlong Toei · ★New · 5 bedrooms · 5 beds · 5 baths,240603715,Sasikarn,,Khlong Toei,13.70675600582227,100.59472497733029,Entire home/apt,6752,2,1,2023-12-10,1,43,54,1,
1026484765968623779,Home in Watthana · ★New · 4 bedrooms · 4 beds · 5 baths,216722249,Ramandeep,,Vadhana,13.738801132429574,100.57545393705368,Entire home/apt,4250,1,0,,,2,76,0,
1029300526610160169,Rental unit in Krung Thep Maha Nakhon · ★New · 2 bedrooms · 2 beds · 2 baths,547469326,May,,Khlong San,13.721906679047484,100.4946658586148,Entire home/apt,3500,30,0,,,1,271,0,
1026495891498439814,Rental unit in Khet Khlong Toei · ★New · 2 bedrooms · 2 beds · 2 baths,4693011,Mario,,Khlong Toei,13.731713332320844,100.5615875908768,Entire home/apt,2160,5,0,,,1,24,0,
1029380664043225881,Rental unit in Khet Din Daeng · ★New · 3 bedrooms · 4 beds · 3 baths,142940963,Pintula,,Din Daeng,13.79171519999999,100.56298740185241,Entire home/apt,1633,1,1,2023-12-21,1,3,235,1,
1031525540305677052,Rental unit in Khet Phra Khanong · ★New · 1 bedroom · 1 bed · 1 bath,146272723,Nang,,Phra Khanong,13.691767878830415,100.61347796264002,Entire home/apt,1200,4,0,,,2,347,0,
1029392808004107429,Home in Khet Bangkok Noi · ★New · 1 bedroom · 3 beds · 1.5 baths,82582773,Tasteera,,Bangkok Noi,13.754904974837173,100.48517782241106,Entire home/apt,2214,2,1,2023-12-11,1,1,171,1,
1031533975816117564,Hotel in Khet Chatuchak · ★New · 2 bedrooms · 3 beds · 1 bath,497678022,Reservations,,Chatu Chak,13.845181638194207,100.57994583310591,Private room,2400,1,0,,,2,263,0,
1027302186071001556,Rental unit in Khet Khlong Toei · ★New · 2 bedrooms · 3 beds · 2 baths,33465721,Kanitta,,Khlong Toei,13.725886132386902,100.56526020169258,Entire home/apt,2500,30,0,,,1,87,0,
1027369605366606142,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,311031263,易翔,,Khlong Toei,13.7245371138472,100.56385969078049,Entire home/apt,1500,3,0,,,2,72,0,
1027372020338635296,Rental unit in Khet Din Daeng · ★New · 1 bedroom · 1 bed · 1 bath,270215556,Ideomobi,,Din Daeng,13.76518782205674,100.56054039481991,Entire home/apt,1485,1,2,2023-12-11,1.54,31,264,2,
1029395532347073128,Rental unit in Khet Ratchathewi · ★New · 2 bedrooms · 2 beds · 2 baths,17505666,Urban Getaway Thailand,,Ratchathewi,13.75213,100.53983,Entire home/apt,3176,10,0,,,14,84,0,
1031565086989052587,Rental unit in Khet Din Daeng · ★New · 1 bedroom · 1 bed · 1 bath,42894383,Kuri,,Din Daeng,13.755980951468217,100.56353386491537,Entire home/apt,1190,29,0,,,6,208,0,
1029401612921114570,Rental unit in Watthana · ★New · 2 bedrooms · 2 beds · 1.5 baths,541957047,He,,Vadhana,13.742852263190876,100.57374067604542,Entire home/apt,2500,28,0,,,2,271,0,
1027423294813385179,Rental unit in Watthana · ★New · 1 bedroom · 1 bed · 1 bath,501920630,LeFoyer,,Vadhana,13.742253511863302,100.55665099831906,Entire home/apt,2090,5,1,2023-12-11,1,79,258,1,
1029418221877602441,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,518322790,亞洲樂悠居,,Khlong Toei,13.70584845769461,100.59728879481554,Entire home/apt,960,4,0,,,10,339,0,
1029443003178580078,Rental unit in Khet Ratchathewi · ★5.0 · 2 bedrooms · 7 beds · 2 baths,6496398,Anne,,Ratchathewi,13.752533499337371,100.53968500345945,Entire home/apt,6000,2,4,2023-12-21,3.64,7,235,4,
1027446216602053614,Rental unit in Watthana · ★New · 2 bedrooms · 2 beds · 2 baths,501920630,LeFoyer,,Vadhana,13.743287839935917,100.55753051904533,Entire home/apt,3850,5,0,,,79,259,0,
1027462756616973237,Rental unit in Watthana · ★New · 2 bedrooms · 2 beds · 2 baths,501920630,LeFoyer,,Vadhana,13.7427274533899,100.55682894801731,Entire home/apt,3850,5,2,2023-12-01,2,79,263,2,
1031582223111250229,Rental unit in Khet Suan Luang · ★New · 1 bedroom · 1 bed · 1 bath,15032041,Adrien,,Suanluang,13.706641,100.6060613,Entire home/apt,702,14,0,,,1,69,0,
1031616276101630309,Rental unit in Khet Bang Phlat · ★New · 1 bedroom · 1 bed · 1 bath,220893313,无名氏,,Bang Phlat,13.79776,100.5041,Entire home/apt,580,60,0,,,54,144,0,
1029510283559882479,Rental unit in Khet Phra Khanong · ★5.0 · 1 bedroom · 1 bed · 1 bath,485536928,Lucas,,Phra Khanong,13.7015654,100.6032929,Entire home/apt,2491,1,3,2023-12-16,3,29,250,3,
1031640558046139452,Home in Watthana · ★New · 1 bedroom · 1 bed · 1 shared bath,508297254,Ryan,,Vadhana,13.737659692091784,100.56059765912912,Private room,1200,1,0,,,3,204,0,
1029513416906354694,Rental unit in Khet Khlong Toei · ★New · 2 bedrooms · 2 beds · 1 bath,49683163,Jarungjit,,Vadhana,13.74094429302483,100.56276581018605,Entire home/apt,2000,20,0,,,11,251,0,
1031699530613467206,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,527749381,Yin,,Khlong Toei,13.7056,100.59311,Entire home/apt,926,5,0,,,19,250,0,
1031706497418104711,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,509257406,Wanfah,,Khlong Toei,13.716352335183467,100.57606068981646,Entire home/apt,1500,3,0,,,39,265,0,
1027536753263490700,Rental unit in Khet Khlong Toei · ★4.50 · 2 bedrooms · 2 beds · 1 bath,95548084,Mod Apiluk,,Khlong Toei,13.726555132390462,100.56984132128753,Entire home/apt,2600,1,6,2023-12-12,6,49,255,6,
1029538078471468971,Townhouse in Khet Din Daeng · ★New · 1 bedroom · 1 bed · 2 baths,496454794,Edos,,Din Daeng,13.76217,100.56443,Private room,776,3,0,,,2,360,0,
1027546280921114061,Rental unit in Khet Phra Khanong · ★New · 1 bedroom · 2 beds · 1.5 baths,348374042,Lance,,Phra Khanong,13.697359471021766,100.60529619455338,Entire home/apt,729,2,2,2023-12-26,2,12,262,2,
1031711098875572000,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,509257406,Wanfah,,Khlong Toei,13.71616,100.57375,Entire home/apt,1500,3,0,,,39,229,0,
1029557512254745223,Rental unit in Khet Khlong Toei · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,263139125,Ting Ting,,Khlong Toei,13.735552991273266,100.55697671197302,Entire home/apt,2593,2,3,2023-12-16,3,4,69,3,
1031715310921032556,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,509257406,Wanfah,,Khlong Toei,13.7165,100.57582,Entire home/apt,1400,3,0,,,39,262,0,
1029582884325893766,Rental unit in Khet Sathon · ★5.0 · 1 bedroom · 1 bed · 1 bath,1927968,Evan,,Sathon,13.72079638071656,100.54649731838529,Entire home/apt,500,1,4,2023-12-02,3.75,49,341,4,
1031719034546497610,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,509257406,Wanfah,,Khlong Toei,13.717055894265796,100.57438058917826,Entire home/apt,1500,3,0,,,39,259,0,
1027611973171706994,Rental unit in Khet Phra Khanong · ★New · 1 bedroom · 1 bed · 1.5 baths,348374042,Lance,,Phra Khanong,13.69726403088393,100.60534380376339,Entire home/apt,603,2,2,2023-12-26,2,12,263,2,
1029600042118198293,Rental unit in Watthana · ★4.60 · 1 bedroom · 1 bed · 1 bath,106729537,Angela,,Vadhana,13.743880939340322,100.5558966359351,Entire home/apt,1414,3,5,2023-12-21,5,15,84,5,
1027802982181665350,Home in Prawet · ★New · 3 bedrooms · 2 beds · 2 baths,531033407,Naphadao,,Pra Wet,13.6662,100.69335,Entire home/apt,1000,30,1,2023-12-12,1,2,204,1,
1027968593586252308,Rental unit in Khet Sathon · ★4.67 · 1 bedroom · 1 bed · 1 bath,1927968,Evan,,Sathon,13.720801592050632,100.54649731838529,Entire home/apt,600,1,3,2023-11-25,2.50,49,348,3,
1031740931323395661,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,530359962,Gio,,Khlong Toei,13.7237,100.57816,Entire home/apt,7346,1,0,,,27,0,0,
1029602900203387358,Rental unit in Khet Pathum Wan · ★New · 1 bedroom · 2 beds · 1.5 baths,518336382,Sethakorn,,Parthum Wan,13.74641563907092,100.54821849079659,Private room,2000,1,1,2023-12-14,1,1,261,1,
1031744312843399832,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,530359962,Gio,,Vadhana,13.72584903345961,100.5783236044013,Entire home/apt,7346,1,0,,,27,0,0,
1029607447477649871,Rental unit in Watthana · ★New · 1 bedroom · 1 bed · 1 bath,106729537,Angela,,Vadhana,13.74349190039631,100.55574431367667,Entire home/apt,1414,3,1,2023-12-12,1,15,75,1,
1027999891074199844,Rental unit in Khet Huai Khwang · ★New · 1 bedroom · 1 bed · 1.5 baths,107138081,Roskie,,Din Daeng,13.78141,100.57386,Entire home/apt,1519,28,1,2023-11-29,1,7,27,1,
1029613576972138587,Rental unit in Krung Thep Maha Nakhon · ★New · 1 bedroom · 1 bed · 1 bath,106729537,Angela,,Vadhana,13.7432260302266,100.55741139730746,Entire home/apt,1435,3,2,2023-12-14,2,15,65,2,
1028010780762103871,Rental unit in Khet Huai Khwang · ★New · 1 bedroom · 1 bed · 1 bath,117992287,SABAI Guests,,Din Daeng,13.7730416,100.5733133,Entire home/apt,1350,29,0,,,7,245,0,
1029617840075399507,Rental unit in Watthana · ★5.0 · 1 bedroom · 1 bed · 1 bath,106729537,Angela,,Vadhana,13.744548,100.5566347,Entire home/apt,1514,3,3,2023-12-11,3,15,81,3,
1031746426973540424,Home in Krung Thep Maha Nakhon · ★New · 1 bedroom · 1 bed · 1 bath,547781608,Nalintip,,Wang Thong Lang,13.760002166503334,100.60504569200626,Private room,362,1,0,,,1,269,0,
1031747117531921658,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,530359962,Gio,,Khlong Toei,13.72384,100.57655,Entire home/apt,7346,1,0,,,27,0,0,
1031748471052436469,Rental unit in Khet Khlong Toei · ★New · 1 bedroom · 1 bed · 1 bath,530359962,Gio,,Vadhana,13.725107651813131,100.57861339844509,Entire home/apt,7346,1,0,,,27,0,0,
